ID,Product Name,Category,Price,Tax
1947,Product_1947,Category_12,111.36,16.64
1948,Product_1948,Category_18,478.77,1.76
1949,Product_1949,Category_8,163.91,4.87
1950,Product_1950,Category_12,203.78,16.64
1951,Product_1951,Category_5,65.12,15.25
1952,Product_1952,Category_8,185.02,4.87
1953,Product_1953,Category_16,5.56,10.21
1954,Product_1954,Category_10,79.93,1.96
1955,Product_1955,Category_4,306.12,7.07
1956,Product_1956,Category_1,262.88,1.59
1957,Product_1957,Category_16,65.76,10.21
1958,Product_1958,Category_16,219.94,10.21
1959,Product_1959,Category_20,166.32,7.01
1960,Product_1960,Category_5,206.21,15.25
1961,Product_1961,Category_19,211.92,12.09
1962,Product_1962,Category_14,471.04,18.89
1963,Product_1963,Category_2,402.25,5.19
1964,Product_1964,Category_16,499.64,10.21
1965,Product_1965,Category_4,259.11,7.07
1966,Product_1966,Category_5,19.29,15.25
1967,Product_1967,Category_7,35.79,15.23
1968,Product_1968,Category_13,295.19,9.82
1969,Product_1969,Category_9,131.01,17.02
1970,Product_1970,Category_11,481.30,2.04
1971,Product_1971,Category_14,323.54,18.89
1972,Product_1972,Category_10,232.78,1.96
1973,Product_1973,Category_5,263.35,15.25
1974,Product_1974,Category_2,470.61,5.19
1975,Product_1975,Category_2,415.75,5.19
1976,Product_1976,Category_20,387.19,7.01
1977,Product_1977,Category_20,429.03,7.01
1978,Product_1978,Category_18,15.30,1.76
1979,Product_1979,Category_9,208.34,17.02
1980,Product_1980,Category_20,497.17,7.01
1981,Product_1981,Category_9,4.00,17.02
1982,Product_1982,Category_11,110.18,2.04
1983,Product_1983,Category_17,416.23,8.62
1984,Product_1984,Category_10,97.42,1.96
1985,Product_1985,Category_16,136.35,10.21
1986,Product_1986,Category_7,396.27,15.23
1987,Product_1987,Category_14,245.69,18.89
1988,Product_1988,Category_7,420.27,15.23
1989,Product_1989,Category_14,309.02,18.89
1990,Product_1990,Category_16,441.64,10.21
1991,Product_1991,Category_14,464.10,18.89
1992,Product_1992,Category_11,175.99,2.04
1993,Product_1993,Category_7,372.88,15.23
1994,Product_1994,Category_14,330.66,18.89
1995,Product_1995,Category_3,157.92,9.60
1996,Product_1996,Category_11,247.12,2.04
1997,Product_1997,Category_16,408.16,10.21
1998,Product_1998,Category_12,430.59,16.64
1999,Product_1999,Category_3,232.42,9.60
2000,Product_2000,Category_18,292.16,1.76
2001,Product_2001,Category_18,169.73,1.76
2002,Product_2002,Category_5,411.06,15.25
2003,Product_2003,Category_1,0.05,1.59
2004,Product_2004,Category_3,250.64,9.60
2005,Product_2005,Category_17,398.14,8.62
2006,Product_2006,Category_19,138.31,12.09
2007,Product_2007,Category_16,139.77,10.21
2008,Product_2008,Category_14,105.33,18.89
2009,Product_2009,Category_1,415.95,1.59
2010,Product_2010,Category_13,80.36,9.82
2011,Product_2011,Category_18,16.80,1.76
2012,Product_2012,Category_6,245.55,10.37
2013,Product_2013,Category_5,128.83,15.25
2014,Product_2014,Category_6,413.89,10.37
2015,Product_2015,Category_11,393.75,2.04
2016,Product_2016,Category_6,56.35,10.37
2017,Product_2017,Category_9,214.58,17.02
2018,Product_2018,Category_14,440.73,18.89
2019,Product_2019,Category_15,403.26,5.71
2020,Product_2020,Category_20,130.91,7.01
2021,Product_2021,Category_5,263.11,15.25
2022,Product_2022,Category_6,194.56,10.37
2023,Product_2023,Category_8,312.20,4.87
2024,Product_2024,Category_14,19.30,18.89
2025,Product_2025,Category_5,110.09,15.25
2026,Product_2026,Category_3,227.05,9.60
2027,Product_2027,Category_10,246.01,1.96
2028,Product_2028,Category_7,37.10,15.23
2029,Product_2029,Category_6,284.62,10.37
2030,Product_2030,Category_11,80.56,2.04
2031,Product_2031,Category_2,295.73,5.19
2032,Product_2032,Category_9,225.91,17.02
2033,Product_2033,Category_16,295.06,10.21
2034,Product_2034,Category_20,203.45,7.01
2035,Product_2035,Category_8,341.71,4.87
2036,Product_2036,Category_1,29.40,1.59
2037,Product_2037,Category_3,21.67,9.60
2038,Product_2038,Category_11,464.95,2.04
2039,Product_2039,Category_3,204.74,9.60
2040,Product_2040,Category_18,115.49,1.76
2041,Product_2041,Category_8,235.32,4.87
2042,Product_2042,Category_2,121.48,5.19
2043,Product_2043,Category_7,265.48,15.23
2044,Product_2044,Category_5,393.31,15.25
2045,Product_2045,Category_17,81.60,8.62
2046,Product_2046,Category_18,161.22,1.76
2047,Product_2047,Category_6,317.45,10.37
2048,Product_2048,Category_7,480.16,15.23
2049,Product_2049,Category_20,263.51,7.01
2050,Product_2050,Category_9,448.94,17.02
2051,Product_2051,Category_16,19.24,10.21
2052,Product_2052,Category_15,445.11,5.71
2053,Product_2053,Category_9,455.93,17.02
2054,Product_2054,Category_19,205.83,12.09
2055,Product_2055,Category_7,410.67,15.23
2056,Product_2056,Category_15,256.26,5.71
2057,Product_2057,Category_9,74.26,17.02
2058,Product_2058,Category_3,32.11,9.60
2059,Product_2059,Category_14,96.21,18.89
2060,Product_2060,Category_18,287.03,1.76
2061,Product_2061,Category_9,219.34,17.02
2062,Product_2062,Category_12,256.70,16.64
2063,Product_2063,Category_12,344.24,16.64
2064,Product_2064,Category_10,42.59,1.96
2065,Product_2065,Category_15,427.81,5.71
2066,Product_2066,Category_20,446.20,7.01
2067,Product_2067,Category_12,247.41,16.64
2068,Product_2068,Category_15,309.77,5.71
2069,Product_2069,Category_5,151.37,15.25
2070,Product_2070,Category_6,393.61,10.37
2071,Product_2071,Category_10,389.37,1.96
2072,Product_2072,Category_10,249.95,1.96
2073,Product_2073,Category_5,447.66,15.25
2074,Product_2074,Category_16,323.18,10.21
2075,Product_2075,Category_3,140.20,9.60
2076,Product_2076,Category_19,193.57,12.09
2077,Product_2077,Category_18,273.19,1.76
2078,Product_2078,Category_17,437.78,8.62
2079,Product_2079,Category_8,271.76,4.87
2080,Product_2080,Category_11,203.98,2.04
2081,Product_2081,Category_12,102.99,16.64
2082,Product_2082,Category_14,451.59,18.89
2083,Product_2083,Category_7,370.27,15.23
2084,Product_2084,Category_12,235.13,16.64
2085,Product_2085,Category_2,426.61,5.19
2086,Product_2086,Category_4,244.62,7.07
2087,Product_2087,Category_19,166.90,12.09
2088,Product_2088,Category_3,425.91,9.60
2089,Product_2089,Category_16,314.59,10.21
2090,Product_2090,Category_4,290.57,7.07
2091,Product_2091,Category_17,325.02,8.62
2092,Product_2092,Category_4,438.99,7.07
2093,Product_2093,Category_16,14.47,10.21
2094,Product_2094,Category_14,421.87,18.89
2095,Product_2095,Category_9,239.11,17.02
2096,Product_2096,Category_14,395.84,18.89
2097,Product_2097,Category_16,77.93,10.21
2098,Product_2098,Category_16,423.54,10.21
2099,Product_2099,Category_18,326.05,1.76
2100,Product_2100,Category_11,467.14,2.04
2101,Product_2101,Category_5,179.96,15.25
2102,Product_2102,Category_6,388.17,10.37
2103,Product_2103,Category_1,438.45,1.59
2104,Product_2104,Category_7,348.35,15.23
2105,Product_2105,Category_20,342.55,7.01
2106,Product_2106,Category_19,255.27,12.09
2107,Product_2107,Category_15,392.92,5.71
2108,Product_2108,Category_7,287.04,15.23
2109,Product_2109,Category_3,18.96,9.60
2110,Product_2110,Category_15,171.48,5.71
2111,Product_2111,Category_14,237.54,18.89
2112,Product_2112,Category_20,253.09,7.01
2113,Product_2113,Category_4,425.90,7.07
2114,Product_2114,Category_20,264.74,7.01
2115,Product_2115,Category_12,380.77,16.64
2116,Product_2116,Category_19,483.27,12.09
2117,Product_2117,Category_9,154.01,17.02
2118,Product_2118,Category_17,62.69,8.62
2119,Product_2119,Category_20,194.83,7.01
2120,Product_2120,Category_13,475.13,9.82
2121,Product_2121,Category_15,17.76,5.71
2122,Product_2122,Category_14,147.32,18.89
2123,Product_2123,Category_15,397.03,5.71
2124,Product_2124,Category_17,208.22,8.62
2125,Product_2125,Category_5,98.51,15.25
2126,Product_2126,Category_9,67.50,17.02
2127,Product_2127,Category_13,184.47,9.82
2128,Product_2128,Category_1,85.29,1.59
2129,Product_2129,Category_6,51.33,10.37
2130,Product_2130,Category_16,414.59,10.21
2131,Product_2131,Category_18,311.49,1.76
2132,Product_2132,Category_9,313.56,17.02
2133,Product_2133,Category_7,57.47,15.23
2134,Product_2134,Category_17,366.53,8.62
2135,Product_2135,Category_5,259.13,15.25
2136,Product_2136,Category_10,139.27,1.96
2137,Product_2137,Category_6,327.73,10.37
2138,Product_2138,Category_12,196.27,16.64
2139,Product_2139,Category_2,499.16,5.19
2140,Product_2140,Category_10,358.59,1.96
2141,Product_2141,Category_18,378.74,1.76
2142,Product_2142,Category_14,396.19,18.89
2143,Product_2143,Category_12,247.32,16.64
2144,Product_2144,Category_12,368.21,16.64
2145,Product_2145,Category_8,7.24,4.87
2146,Product_2146,Category_14,17.11,18.89
2147,Product_2147,Category_8,428.25,4.87
2148,Product_2148,Category_16,404.03,10.21
2149,Product_2149,Category_17,418.39,8.62
2150,Product_2150,Category_1,339.73,1.59
2151,Product_2151,Category_15,83.21,5.71
2152,Product_2152,Category_14,65.71,18.89
2153,Product_2153,Category_6,287.19,10.37
2154,Product_2154,Category_10,170.98,1.96
2155,Product_2155,Category_16,168.26,10.21
2156,Product_2156,Category_20,249.49,7.01
2157,Product_2157,Category_7,221.19,15.23
2158,Product_2158,Category_5,39.46,15.25
2159,Product_2159,Category_20,276.72,7.01
2160,Product_2160,Category_20,33.48,7.01
2161,Product_2161,Category_17,254.07,8.62
2162,Product_2162,Category_11,128.25,2.04
2163,Product_2163,Category_1,206.22,1.59
2164,Product_2164,Category_10,33.56,1.96
2165,Product_2165,Category_10,490.06,1.96
2166,Product_2166,Category_5,478.87,15.25
2167,Product_2167,Category_4,434.17,7.07
2168,Product_2168,Category_12,74.04,16.64
2169,Product_2169,Category_5,105.76,15.25
2170,Product_2170,Category_8,408.66,4.87
2171,Product_2171,Category_6,435.64,10.37
2172,Product_2172,Category_7,132.81,15.23
2173,Product_2173,Category_15,381.47,5.71
2174,Product_2174,Category_1,300.03,1.59
2175,Product_2175,Category_9,253.99,17.02
2176,Product_2176,Category_2,115.09,5.19
2177,Product_2177,Category_3,160.98,9.60
2178,Product_2178,Category_3,262.85,9.60
2179,Product_2179,Category_9,321.64,17.02
2180,Product_2180,Category_8,487.27,4.87
2181,Product_2181,Category_13,73.15,9.82
2182,Product_2182,Category_11,429.34,2.04
2183,Product_2183,Category_16,485.55,10.21
2184,Product_2184,Category_4,37.86,7.07
2185,Product_2185,Category_4,337.97,7.07
2186,Product_2186,Category_11,335.17,2.04
2187,Product_2187,Category_2,259.26,5.19
2188,Product_2188,Category_17,223.55,8.62
2189,Product_2189,Category_8,182.78,4.87
2190,Product_2190,Category_3,230.00,9.60
2191,Product_2191,Category_4,181.33,7.07
2192,Product_2192,Category_18,444.33,1.76
2193,Product_2193,Category_18,407.59,1.76
2194,Product_2194,Category_20,418.55,7.01
2195,Product_2195,Category_11,165.96,2.04
2196,Product_2196,Category_16,437.54,10.21
2197,Product_2197,Category_8,231.61,4.87
2198,Product_2198,Category_9,277.79,17.02
2199,Product_2199,Category_3,430.15,9.60
2200,Product_2200,Category_6,124.15,10.37
2201,Product_2201,Category_13,365.91,9.82
2202,Product_2202,Category_11,302.89,2.04
2203,Product_2203,Category_16,360.45,10.21
2204,Product_2204,Category_2,168.31,5.19
2205,Product_2205,Category_1,184.57,1.59
2206,Product_2206,Category_2,47.08,5.19
2207,Product_2207,Category_15,76.86,5.71
2208,Product_2208,Category_16,269.84,10.21
2209,Product_2209,Category_20,295.73,7.01
2210,Product_2210,Category_17,181.18,8.62
2211,Product_2211,Category_9,412.06,17.02
2212,Product_2212,Category_12,446.49,16.64
2213,Product_2213,Category_19,338.16,12.09
2214,Product_2214,Category_1,78.48,1.59
2215,Product_2215,Category_13,363.52,9.82
2216,Product_2216,Category_8,143.41,4.87
2217,Product_2217,Category_20,457.32,7.01
2218,Product_2218,Category_11,91.76,2.04
2219,Product_2219,Category_18,386.11,1.76
2220,Product_2220,Category_13,256.65,9.82
2221,Product_2221,Category_11,87.18,2.04
2222,Product_2222,Category_6,308.82,10.37
2223,Product_2223,Category_3,225.38,9.60
2224,Product_2224,Category_8,282.05,4.87
2225,Product_2225,Category_5,161.22,15.25
2226,Product_2226,Category_14,428.19,18.89
2227,Product_2227,Category_12,79.27,16.64
2228,Product_2228,Category_12,47.97,16.64
2229,Product_2229,Category_10,113.19,1.96
2230,Product_2230,Category_20,427.05,7.01
2231,Product_2231,Category_12,199.32,16.64
2232,Product_2232,Category_17,97.37,8.62
2233,Product_2233,Category_20,132.53,7.01
2234,Product_2234,Category_10,191.25,1.96
2235,Product_2235,Category_6,203.49,10.37
2236,Product_2236,Category_2,214.13,5.19
2237,Product_2237,Category_1,205.83,1.59
2238,Product_2238,Category_19,486.41,12.09
2239,Product_2239,Category_11,262.26,2.04
2240,Product_2240,Category_8,407.14,4.87
2241,Product_2241,Category_7,338.26,15.23
2242,Product_2242,Category_3,159.64,9.60
2243,Product_2243,Category_7,247.57,15.23
2244,Product_2244,Category_8,293.57,4.87
2245,Product_2245,Category_12,391.37,16.64
2246,Product_2246,Category_4,273.64,7.07
2247,Product_2247,Category_4,80.69,7.07
2248,Product_2248,Category_13,104.76,9.82
2249,Product_2249,Category_11,88.93,2.04
2250,Product_2250,Category_4,350.96,7.07
2251,Product_2251,Category_12,175.84,16.64
2252,Product_2252,Category_13,204.17,9.82
2253,Product_2253,Category_5,118.83,15.25
2254,Product_2254,Category_13,485.85,9.82
2255,Product_2255,Category_1,94.21,1.59
2256,Product_2256,Category_6,481.65,10.37
2257,Product_2257,Category_3,319.21,9.60
2258,Product_2258,Category_11,235.14,2.04
2259,Product_2259,Category_16,138.37,10.21
2260,Product_2260,Category_13,438.29,9.82
2261,Product_2261,Category_13,446.62,9.82
2262,Product_2262,Category_8,206.79,4.87
2263,Product_2263,Category_6,388.64,10.37
2264,Product_2264,Category_13,259.61,9.82
2265,Product_2265,Category_13,240.71,9.82
2266,Product_2266,Category_7,495.62,15.23
2267,Product_2267,Category_12,394.78,16.64
2268,Product_2268,Category_13,10.46,9.82
2269,Product_2269,Category_14,393.07,18.89
2270,Product_2270,Category_20,54.46,7.01
2271,Product_2271,Category_16,488.06,10.21
2272,Product_2272,Category_5,409.03,15.25
2273,Product_2273,Category_12,467.22,16.64
2274,Product_2274,Category_17,413.10,8.62
2275,Product_2275,Category_9,46.89,17.02
2276,Product_2276,Category_13,182.17,9.82
2277,Product_2277,Category_16,481.04,10.21
2278,Product_2278,Category_18,408.89,1.76
2279,Product_2279,Category_1,448.48,1.59
2280,Product_2280,Category_6,313.06,10.37
2281,Product_2281,Category_14,365.97,18.89
2282,Product_2282,Category_17,348.01,8.62
2283,Product_2283,Category_19,234.35,12.09
2284,Product_2284,Category_6,223.68,10.37
2285,Product_2285,Category_9,471.75,17.02
2286,Product_2286,Category_2,126.38,5.19
2287,Product_2287,Category_6,252.45,10.37
2288,Product_2288,Category_17,405.31,8.62
2289,Product_2289,Category_19,200.91,12.09
2290,Product_2290,Category_18,462.58,1.76
2291,Product_2291,Category_13,384.23,9.82
2292,Product_2292,Category_18,20.46,1.76
2293,Product_2293,Category_17,492.06,8.62
2294,Product_2294,Category_3,196.05,9.60
2295,Product_2295,Category_20,349.32,7.01
2296,Product_2296,Category_1,37.03,1.59
2297,Product_2297,Category_5,394.27,15.25
2298,Product_2298,Category_3,331.71,9.60
2299,Product_2299,Category_8,216.06,4.87
2300,Product_2300,Category_8,179.58,4.87
2301,Product_2301,Category_3,246.54,9.60
2302,Product_2302,Category_10,5.18,1.96
2303,Product_2303,Category_5,161.23,15.25
2304,Product_2304,Category_1,172.40,1.59
2305,Product_2305,Category_13,371.92,9.82
2306,Product_2306,Category_6,278.84,10.37
2307,Product_2307,Category_12,77.06,16.64
2308,Product_2308,Category_11,445.59,2.04
2309,Product_2309,Category_10,109.42,1.96
2310,Product_2310,Category_11,194.49,2.04
2311,Product_2311,Category_6,104.13,10.37
2312,Product_2312,Category_15,167.17,5.71
2313,Product_2313,Category_6,111.48,10.37
2314,Product_2314,Category_13,429.36,9.82
2315,Product_2315,Category_4,243.92,7.07
2316,Product_2316,Category_18,416.47,1.76
2317,Product_2317,Category_9,119.19,17.02
2318,Product_2318,Category_8,320.96,4.87
2319,Product_2319,Category_4,483.01,7.07
2320,Product_2320,Category_4,167.19,7.07
2321,Product_2321,Category_7,308.92,15.23
2322,Product_2322,Category_1,184.58,1.59
2323,Product_2323,Category_7,163.33,15.23
2324,Product_2324,Category_20,4.11,7.01
2325,Product_2325,Category_15,162.92,5.71
2326,Product_2326,Category_18,485.65,1.76
2327,Product_2327,Category_8,151.67,4.87
2328,Product_2328,Category_8,288.35,4.87
2329,Product_2329,Category_6,491.24,10.37
2330,Product_2330,Category_14,288.92,18.89
2331,Product_2331,Category_8,96.47,4.87
2332,Product_2332,Category_17,362.98,8.62
2333,Product_2333,Category_12,268.77,16.64
2334,Product_2334,Category_17,393.56,8.62
2335,Product_2335,Category_6,469.25,10.37
2336,Product_2336,Category_3,0.08,9.60
2337,Product_2337,Category_5,479.34,15.25
2338,Product_2338,Category_9,450.41,17.02
2339,Product_2339,Category_19,5.02,12.09
2340,Product_2340,Category_17,345.71,8.62
2341,Product_2341,Category_5,55.65,15.25
2342,Product_2342,Category_5,144.60,15.25
2343,Product_2343,Category_13,448.13,9.82
2344,Product_2344,Category_20,476.28,7.01
2345,Product_2345,Category_11,327.87,2.04
2346,Product_2346,Category_9,180.25,17.02
2347,Product_2347,Category_20,294.43,7.01
2348,Product_2348,Category_5,153.23,15.25
2349,Product_2349,Category_11,310.95,2.04
2350,Product_2350,Category_18,363.68,1.76
2351,Product_2351,Category_13,38.79,9.82
2352,Product_2352,Category_12,403.63,16.64
2353,Product_2353,Category_11,92.74,2.04
2354,Product_2354,Category_7,128.85,15.23
2355,Product_2355,Category_18,328.45,1.76
2356,Product_2356,Category_19,172.95,12.09
2357,Product_2357,Category_1,497.67,1.59
2358,Product_2358,Category_4,180.41,7.07
2359,Product_2359,Category_12,411.43,16.64
2360,Product_2360,Category_2,175.51,5.19
2361,Product_2361,Category_10,349.32,1.96
2362,Product_2362,Category_4,488.94,7.07
2363,Product_2363,Category_2,495.95,5.19
2364,Product_2364,Category_7,116.56,15.23
2365,Product_2365,Category_10,52.55,1.96
2366,Product_2366,Category_4,180.20,7.07
2367,Product_2367,Category_7,101.05,15.23
2368,Product_2368,Category_9,61.72,17.02
2369,Product_2369,Category_9,153.07,17.02
2370,Product_2370,Category_2,150.78,5.19
2371,Product_2371,Category_4,202.84,7.07
2372,Product_2372,Category_6,373.53,10.37
2373,Product_2373,Category_1,237.62,1.59
2374,Product_2374,Category_9,316.47,17.02
2375,Product_2375,Category_9,273.16,17.02
2376,Product_2376,Category_6,361.76,10.37
2377,Product_2377,Category_3,66.78,9.60
2378,Product_2378,Category_14,145.98,18.89
2379,Product_2379,Category_3,47.71,9.60
2380,Product_2380,Category_11,15.65,2.04
2381,Product_2381,Category_1,328.38,1.59
2382,Product_2382,Category_9,412.62,17.02
2383,Product_2383,Category_19,119.85,12.09
2384,Product_2384,Category_16,499.79,10.21
2385,Product_2385,Category_1,316.32,1.59
2386,Product_2386,Category_6,104.93,10.37
2387,Product_2387,Category_3,423.31,9.60
2388,Product_2388,Category_13,232.42,9.82
2389,Product_2389,Category_3,452.55,9.60
2390,Product_2390,Category_9,433.43,17.02
